prediction;Open;High;Low;Close;Volume;TP;R;V;L;Vt;G;A1;A2;A3;A4;A5;B1;B2;B3;B4;B5;C1;C2;C3;C4;C5;D1;D2;D3;D4;D5;E1;E2;E3;E4;E5;F1;F2;F3;F4;F5;G1;G2;G3;G4;G5;H1;H2;H3;H4;H5;I1;I2;I3;I4;I5
232.559998;232.889999;235.899994;229.289993;230.460007;3014200;231.8833313;-0.007575323;0.000246723;8.074654551;1.57074075;0.234;0.397308109;397.3081093;-0.397308109;1;0;0.650762218;650.7622181;-0.650762218;650762.2181;-650762.2181;0.581771822;581.7718223;-0.581771822;581771.8223;-581771.8223;0.678300669;678.3006694;-0.678300669;678300.6694;-678300.6694;0.805177139;805.1771392;-0.805177139;805177.1392;-805177.1392;0.941446616;941.4466164;-0.941446616;941446.6164;-941446.6164;0.620977797;620.9777968;-0.620977797;620977.7968;-620977.7968;0.182504204;182.5042041;-0.182504204;182504.2041;-182504.2041;0.967124068;967.1240683;-0.967124068;967124.0683;-967124.0683
229.949997;231.690002;235.830002;231.080002;232.559998;1953200;233.1566673;0.005491279;5.73855E-05;9.240252587;0.75753225;0.234;0.134638769;134.6387692;-0.134638769;1;0;0.547292544;547.2925439;-0.547292544;547292.5439;-547292.5439;0.171674961;171.6749612;-0.171674961;171674.9612;-171674.9612;0.801712496;801.7124964;-0.801712496;801712.4964;-801712.4964;0.195610546;195.6105456;-0.195610546;195610.5456;-195610.5456;0.695917589;695.917589;-0.695917589;695917.589;-695917.589;0.273774503;273.7745026;-0.273774503;273774.5026;-273774.5026;0.39799289;397.9928903;-0.39799289;397992.8903;-397992.8903;0.43282197;432.8219698;-0.43282197;432821.9698;-432821.9698
229.699997;234.990005;236.550003;229.630005;229.949997;1958700;232.043335;-0.00477504;3.01541E-05;9.653039948;0.549127871;0.234;0.652686369;652.6863695;-0.652686369;1;0;0.397167123;397.1671228;-0.397167123;397167.1228;-397167.1228;0.157219828;157.2198278;-0.157219828;157219.8278;-157219.8278;0.26142993;261.4299302;-0.26142993;261429.9302;-261429.9302;0.63533337;635.3333703;-0.63533337;635333.3703;-635333.3703;0.293841234;293.8412344;-0.293841234;293841.2344;-293841.2344;0.257299582;257.2995825;-0.257299582;257299.5825;-257299.5825;0.067076974;67.07697371;-0.067076974;67076.97371;-67076.97371;0.743357604;743.3576042;-0.743357604;743357.6042;-743357.6042
230.570007;232.179993;233.449997;228.130005;229.699997;1555000;230.4266663;-0.006967098;2.2801E-05;8.559832386;0.477503966;0.234;0.924051951;924.0519508;-0.924051951;1;0;0.090254503;90.25450313;-0.090254503;90254.50313;-90254.50313;0.943141163;943.1411627;-0.943141163;943141.1627;-943141.1627;0.897894818;897.8948184;-0.897894818;897894.8184;-897894.8184;0.673855038;673.8550378;-0.673855038;673855.0378;-673855.0378;0.599610557;599.6105571;-0.599610557;599610.5571;-599610.5571;0.797759408;797.7594077;-0.797759408;797759.4077;-797759.4077;0.282882904;282.8829038;-0.282882904;282882.9038;-282882.9038;0.802196259;802.1962589;-0.802196259;802196.2589;-802196.2589
228.949997;230.559998;231.880005;228.279999;230.570007;710300;230.243337;-0.000795608;4.85405E-05;9.920072469;0.696709805;0.234;0.583506394;583.5063943;-0.583506394;1;0;0.19976968;199.7696799;-0.19976968;199769.6799;-199769.6799;0.020588934;20.58893393;-0.020588934;20588.93393;-20588.93393;0.397707573;397.707573;-0.397707573;397707.573;-397707.573;0.973786563;973.7865628;-0.973786563;973786.5628;-973786.5628;0.179736545;179.7365453;-0.179736545;179736.5453;-179736.5453;0.155088438;155.0884384;-0.155088438;155088.4384;-155088.4384;0.699140816;699.1408159;-0.699140816;699140.8159;-699140.8159;0.713941937;713.9419372;-0.713941937;713941.9372;-713941.9372
237.190002;231.490005;231.979996;225.539993;228.949997;1900200;228.8233287;-0.006167424;6.32992E-07;-45.81816035;0.079560815;0.234;0.133668585;133.6685851;-0.133668585;1;0;0.38044465;380.4446498;-0.38044465;380444.6498;-380444.6498;0.216295184;216.2951841;-0.216295184;216295.1841;-216295.1841;0.313189883;313.1898827;-0.313189883;313189.8827;-313189.8827;0.019344916;19.34491576;-0.019344916;19344.91576;-19344.91576;0.011445793;11.44579332;-0.011445793;11445.79332;-11445.79332;0.056908167;56.90816739;-0.056908167;56908.16739;-56908.16739;0.402462584;402.462584;-0.402462584;402462.584;-402462.584;0.63375117;633.75117;-0.63375117;633751.17;-633751.17
238.089996;230.059998;237.720001;229.550003;237.190002;2406300;234.820002;0.026206565;3.80371E-05;-7.878677619;0.616742422;0.234;0.284630834;284.6308336;-0.284630834;1;0;0.863536855;863.5368554;-0.863536855;863536.8554;-863536.8554;0.792569885;792.5698847;-0.792569885;792569.8847;-792569.8847;0.65076164;650.7616401;-0.65076164;650761.6401;-650761.6401;0.077477509;77.47750903;-0.077477509;77477.50903;-77477.50903;0.634443648;634.4436485;-0.634443648;634443.6485;-634443.6485;0.427268165;427.2681651;-0.427268165;427268.1651;-427268.1651;0.602689501;602.6895014;-0.602689501;602689.5014;-602689.5014;0.707795167;707.7951667;-0.707795167;707795.1667;-707795.1667
240.009995;236.600006;243.630005;235.669998;238.089996;3697900;239.1299997;0.018354474;0.000686784;6.792962793;2.620656455;0.234;0.222585911;222.5859112;-0.222585911;1;0;0.154816129;154.8161294;-0.154816129;154816.1294;-154816.1294;0.975175954;975.1759544;-0.975175954;975175.9544;-975175.9544;0.866522971;866.5229707;-0.866522971;866522.9707;-866522.9707;0.167322878;167.322878;-0.167322878;167322.878;-167322.878;0.272331555;272.3315545;-0.272331555;272331.5545;-272331.5545;0.803416955;803.4169548;-0.803416955;803416.9548;-803416.9548;0.222272639;222.2726385;-0.222272639;222272.6385;-222272.6385;0.90208675;902.08675;-0.90208675;902086.75;-902086.75
223.410004;238.509995;243.449997;238.369995;240.009995;2715000;240.6099957;0.006189085;0.000336887;7.882061567;1.835447419;0.234;0.049684196;49.68419593;-0.049684196;1;0;0.976555436;976.5554358;-0.976555436;976555.4358;-976555.4358;0.298722385;298.7223848;-0.298722385;298722.3848;-298722.3848;0.200676082;200.6760819;-0.200676082;200676.0819;-200676.0819;0.072324549;72.32454897;-0.072324549;72324.54897;-72324.54897;0.819101917;819.1019173;-0.819101917;819101.9173;-819101.9173;0.216329;216.3289996;-0.216329;216328.9996;-216328.9996;0.61607403;616.0740299;-0.61607403;616074.0299;-616074.0299;0.281337209;281.3372089;-0.281337209;281337.2089;-281337.2089
223.429993;230.720001;231.380005;219;223.410004;6827100;224.5966697;-0.066553037;3.83048E-05;-105.4633329;0.618908544;0.234;0.492183734;492.1837337;-0.492183734;1;0;0.957666453;957.6664526;-0.957666453;957666.4526;-957666.4526;0.552791779;552.7917789;-0.552791779;552791.7789;-552791.7789;0.278639207;278.6392073;-0.278639207;278639.2073;-278639.2073;0.753997547;753.9975466;-0.753997547;753997.5466;-753997.5466;0.698694791;698.6947911;-0.698694791;698694.7911;-698694.7911;0.619448486;619.4484858;-0.619448486;619448.4858;-619448.4858;0.862191095;862.1910949;-0.862191095;862191.0949;-862191.0949;0.509548648;509.5486475;-0.509548648;509548.6475;-509548.6475
219.039993;226.360001;226.889999;220;223.429993;3186800;223.4399973;-0.005149998;0.004429307;5.413524242;6.655303723;0.234;0.564365563;564.3655631;-0.564365563;1;0;0.51103962;511.0396199;-0.51103962;511039.6199;-511039.6199;0.063624573;63.62457331;-0.063624573;63624.57331;-63624.57331;0.885500922;885.5009224;-0.885500922;885500.9224;-885500.9224;0.178381999;178.3819992;-0.178381999;178381.9992;-178381.9992;0.269944401;269.9444013;-0.269944401;269944.4013;-269944.4013;0.282820715;282.8207153;-0.282820715;282820.7153;-282820.7153;0.974951285;974.951285;-0.974951285;974951.285;-974951.285;0.593109262;593.1092623;-0.593109262;593109.2623;-593109.2623
215.649994;220;220.050003;215.979996;219.039993;3779100;218.356664;-0.022750328;2.65225E-05;-8.977154689;0.51499977;0.234;0.464221965;464.2219652;-0.464221965;1;0;0.998331802;998.3318016;-0.998331802;998331.8016;-998331.8016;0.202559637;202.5596365;-0.202559637;202559.6365;-202559.6365;0.187221682;187.2216819;-0.187221682;187221.6819;-187221.6819;0.099708685;99.70868479;-0.099708685;99708.68479;-99708.68479;0.556570018;556.5700183;-0.556570018;556570.0183;-556570.0183;0.352333022;352.3330221;-0.352333022;352333.0221;-352333.0221;0.820714613;820.7146129;-0.820714613;820714.6129;-820714.6129;0.961916501;961.9165008;-0.961916501;961916.5008;-961916.5008
211;214.190002;218.440002;213.669998;215.649994;3554300;215.919998;-0.01115911;0.000517577;7.325757961;2.275032847;0.234;0.504783847;504.7838466;-0.504783847;1;0;0.495739225;495.7392248;-0.495739225;495739.2248;-495739.2248;0.238301004;238.3010041;-0.238301004;238301.0041;-238301.0041;0.8107136;810.7135999;-0.8107136;810713.5999;-810713.5999;0.846653268;846.6532677;-0.846653268;846653.2677;-846653.2677;0.76731685;767.31685;-0.76731685;767316.85;-767316.85;0.237770811;237.7708105;-0.237770811;237770.8105;-237770.8105;0.128099174;128.099174;-0.128099174;128099.174;-128099.174;0.159824711;159.8247111;-0.159824711;159824.7111;-159824.7111
207.850006;217.860001;220.440002;210.770004;211;3628100;214.070002;-0.00856797;0.000124526;8.401480626;1.115910985;0.234;0.282648053;282.6480529;-0.282648053;1;0;0.136795419;136.7954187;-0.136795419;136795.4187;-136795.4187;0.427335144;427.3351441;-0.427335144;427335.1441;-427335.1441;0.079172052;79.17205166;-0.079172052;79172.05166;-79172.05166;0.977315795;977.315795;-0.977315795;977315.795;-977315.795;0.58898141;588.9814104;-0.58898141;588981.4104;-588981.4104;0.810182887;810.1828869;-0.810182887;810182.8869;-810182.8869;0.161326192;161.3261922;-0.161326192;161326.1922;-161326.1922;0.505106018;505.1060184;-0.505106018;505106.0184;-505106.0184
209.970001;214.009995;214.449997;203;207.850006;4089700;208.4333343;-0.026330955;7.34101E-05;0.074983348;0.85679697;0.234;0.268479596;268.4795963;-0.268479596;1;0;0.847380598;847.3805983;-0.847380598;847380.5983;-847380.5983;0.113824931;113.8249307;-0.113824931;113824.9307;-113824.9307;0.473291441;473.2914413;-0.473291441;473291.4413;-473291.4413;0.064953713;64.95371315;-0.064953713;64953.71315;-64953.71315;0.136529033;136.5290325;-0.136529033;136529.0325;-136529.0325;0.820445581;820.4455814;-0.820445581;820445.5814;-820445.5814;0.459897837;459.897837;-0.459897837;459897.837;-459897.837;0.327316894;327.3168942;-0.327316894;327316.8942;-327316.8942
200.309998;211.600006;213.740005;205.309998;209.970001;3091900;209.6733347;0.005949146;0.000693319;7.222972363;2.633095536;0.234;0.581174386;581.1743861;-0.581174386;1;0;0.584475876;584.4758763;-0.584475876;584475.8763;-584475.8763;0.015760846;15.76084598;-0.015760846;15760.84598;-15760.84598;0.160054349;160.0543494;-0.160054349;160054.3494;-160054.3494;0.121462487;121.4624867;-0.121462487;121462.4867;-121462.4867;0.703739477;703.7394766;-0.703739477;703739.4766;-703739.4766;0.964675826;964.6758258;-0.964675826;964675.8258;-964675.8258;0.398799072;398.799072;-0.398799072;398799.072;-398799.072;0.217628573;217.6285727;-0.217628573;217628.5727;-217628.5727
206.179993;212.009995;212.649994;200;200.309998;4126400;204.3199973;-0.025531799;3.53923E-05;-8.169455392;0.594914598;0.234;0.798416309;798.4163086;-0.798416309;1;0;0.678059661;678.0596608;-0.678059661;678059.6608;-678059.6608;0.9944759;994.4759005;-0.9944759;994475.9005;-994475.9005;0.135114157;135.1141574;-0.135114157;135114.1574;-135114.1574;0.136214564;136.2145639;-0.136214564;136214.5639;-136214.5639;0.26264352;262.6435201;-0.26264352;262643.5201;-262643.5201;0.257081222;257.0812225;-0.257081222;257081.2225;-257081.2225;0.606593641;606.5936415;-0.606593641;606593.6415;-606593.6415;0.17879935;178.79935;-0.17879935;178799.35;-178799.35
204.990005;202.210007;210;193.380005;206.179993;6490700;203.186666;-0.005546845;0.000651873;7.288462595;2.553179851;0.234;0.700252012;700.2520118;-0.700252012;1;0;0.887901889;887.9018887;-0.887901889;887901.8887;-887901.8887;0.434181939;434.1819389;-0.434181939;434181.9389;-434181.9389;0.003762771;3.762771424;-0.003762771;3762.771424;-3762.771424;0.997203737;997.2037367;-0.997203737;997203.7367;-997203.7367;0.187655218;187.6552176;-0.187655218;187655.2176;-187655.2176;0.06785756;67.85756009;-0.06785756;67857.56009;-67857.56009;0.809899115;809.8991153;-0.809899115;809899.1153;-809899.1153;0.880449715;880.4497149;-0.880449715;880449.7149;-880449.7149
204.720001;198.970001;205.070007;197.25;204.990005;5578600;202.4366707;-0.003691164;3.07675E-05;9.946224413;0.554684489;0.234;0.732713663;732.713663;-0.732713663;1;0;0.405048524;405.0485245;-0.405048524;405048.5245;-405048.5245;0.966400617;966.4006167;-0.966400617;966400.6167;-966400.6167;0.462103021;462.1030214;-0.462103021;462103.0214;-462103.0214;0.83523019;835.2301904;-0.83523019;835230.1904;-835230.1904;0.331742989;331.7429891;-0.331742989;331742.9891;-331742.9891;0.480182399;480.182399;-0.480182399;480182.399;-480182.399;0.856373989;856.3739887;-0.856373989;856373.9887;-856373.9887;0.610802233;610.8022333;-0.610802233;610802.2333;-610802.2333
198.699997;208.710007;210.470001;200.779999;204.720001;4038700;205.3233337;0.014259585;1.36247E-05;-3.720436621;0.369116413;0.234;0.978453106;978.4531056;-0.978453106;1;0;0.365045225;365.0452249;-0.365045225;365045.2249;-365045.2249;0.591455211;591.4552107;-0.591455211;591455.2107;-591455.2107;0.004093286;4.093285529;-0.004093286;4093.285529;-4093.285529;0.37279718;372.7971803;-0.37279718;372797.1803;-372797.1803;0.287346255;287.3462545;-0.287346255;287346.2545;-287346.2545;0.936122739;936.1227388;-0.936122739;936122.7388;-936122.7388;0.845250452;845.2504517;-0.845250452;845250.4517;-845250.4517;0.207045127;207.0451267;-0.207045127;207045.1267;-207045.1267
199.970001;199.399994;201.279999;191.25;198.699997;5838600;197.0766653;-0.040164302;0.000203336;0.567118667;1.425958543;0.234;0.894728988;894.7289877;-0.894728988;1;0;0.055493913;55.4939133;-0.055493913;55493.9133;-55493.9133;0.04754135;47.54134994;-0.04754135;47541.34994;-47541.34994;0.916259529;916.2595291;-0.916259529;916259.5291;-916259.5291;0.481478295;481.4782947;-0.481478295;481478.2947;-481478.2947;0.30492313;304.9231299;-0.30492313;304923.1299;-304923.1299;0.208914462;208.9144621;-0.208914462;208914.4621;-208914.4621;0.27786972;277.8697204;-0.27786972;277869.7204;-277869.7204;0.557830639;557.8306391;-0.557830639;557830.6391;-557830.6391
202.550003;201.550003;203.229996;195.020004;199.970001;3166200;199.406667;0.011822819;0.001613171;6.342904775;4.016430177;0.234;0.481820111;481.820111;-0.481820111;1;0;0.214862932;214.8629319;-0.214862932;214862.9319;-214862.9319;0.747977687;747.9776869;-0.747977687;747977.6869;-747977.6869;0.612333092;612.3330925;-0.612333092;612333.0925;-612333.0925;0.685989239;685.9892387;-0.685989239;685989.2387;-685989.2387;0.525347586;525.3475859;-0.525347586;525347.5859;-525347.5859;0.222708209;222.7082091;-0.222708209;222708.2091;-222708.2091;0.862601143;862.6011431;-0.862601143;862601.1431;-862601.1431;0.426761607;426.7616073;-0.426761607;426761.6073;-426761.6073
196.380005;204.800003;205.5;199.029999;202.550003;3124100;202.3600007;0.014810606;0.000139779;7.30615614;1.182281861;0.234;0.489821427;489.821427;-0.489821427;1;0;0.434517211;434.517211;-0.434517211;434517.211;-434517.211;0.286955625;286.9556252;-0.286955625;286955.6252;-286955.6252;0.510291349;510.2913487;-0.510291349;510291.3487;-510291.3487;0.875500029;875.500029;-0.875500029;875500.029;-875500.029;0.700468794;700.4687937;-0.700468794;700468.7937;-700468.7937;0.823079993;823.0799925;-0.823079993;823079.9925;-823079.9925;0.133772267;133.7722675;-0.133772267;133772.2675;-133772.2675;0.512235691;512.2356908;-0.512235691;512235.6908;-512235.6908
193.559998;200.059998;203.570007;195.880005;196.380005;2698700;198.6100057;-0.018531306;0.000219354;6.859275544;1.481060644;0.234;0.905688713;905.6887125;-0.905688713;1;0;0.898733789;898.7337894;-0.898733789;898733.7894;-898733.7894;0.256568426;256.5684256;-0.256568426;256568.4256;-256568.4256;0.4207152;420.7151999;-0.4207152;420715.1999;-420715.1999;0.118880832;118.8808321;-0.118880832;118880.8321;-118880.8321;0.326978286;326.9782859;-0.326978286;326978.2859;-326978.2859;0.636309663;636.3096631;-0.636309663;636309.6631;-636309.6631;0.532921674;532.921674;-0.532921674;532921.674;-532921.674;0.419506007;419.5060073;-0.419506007;419506.0073;-419506.0073
188.070007;196.699997;197.820007;188.880005;193.559998;4946800;193.4200033;-0.026131626;0.000343409;5.988109411;1.853130553;0.234;0.736599648;736.5996476;-0.736599648;1;0;0.714765663;714.7656635;-0.714765663;714765.6635;-714765.6635;0.966318592;966.3185917;-0.966318592;966318.5917;-966318.5917;0.466700102;466.7001021;-0.466700102;466700.1021;-466700.1021;0.813583298;813.5832976;-0.813583298;813583.2976;-813583.2976;0.573715027;573.7150273;-0.573715027;573715.0273;-573715.0273;0.860572871;860.5728712;-0.860572871;860572.8712;-860572.8712;0.940475262;940.4752622;-0.940475262;940475.2622;-940475.2622;0.211713311;211.7133106;-0.211713311;211713.3106;-211713.3106
189.699997;192.380005;193.259995;185.770004;188.070007;3617200;189.0333353;-0.022679495;0.000682862;6.535977055;2.613162573;0.234;0.928719009;928.7190088;-0.928719009;1;0;0.741557335;741.5573352;-0.741557335;741557.3352;-741557.3352;0.065815822;65.81582242;-0.065815822;65815.82242;-65815.82242;0.10257681;102.5768096;-0.10257681;102576.8096;-102576.8096;0.596892843;596.8928433;-0.596892843;596892.8433;-596892.8433;0.355203878;355.2038779;-0.355203878;355203.8779;-355203.8779;0.477572629;477.572629;-0.477572629;477572.629;-477572.629;0.051110038;51.1100382;-0.051110038;51110.0382;-51110.0382;0.18929265;189.2926497;-0.18929265;189292.6497;-189292.6497
191.199997;190.789993;191.279999;182.410004;189.699997;4592800;187.7966667;-0.006542067;0.000514359;7.489380501;2.267949501;0.234;0.238517572;238.5175722;-0.238517572;1;0;0.215138076;215.1380755;-0.215138076;215138.0755;-215138.0755;0.372225395;372.2253947;-0.372225395;372225.3947;-372225.3947;0.599263346;599.2633458;-0.599263346;599263.3458;-599263.3458;0.1275512;127.5512001;-0.1275512;127551.2001;-127551.2001;0.459144279;459.1442789;-0.459144279;459144.2789;-459144.2789;0.669656098;669.6560979;-0.669656098;669656.0979;-669656.0979;0.76264712;762.6471196;-0.76264712;762647.1196;-762647.1196;0.934188988;934.1889881;-0.934188988;934188.9881;-934188.9881
196.940002;189.949997;193.740005;188.080002;191.199997;2852300;191.006668;0.017092962;4.27986E-05;3.232399782;0.654206659;0.234;0.092192765;92.19276501;-0.092192765;1;0;0.674082496;674.0824958;-0.674082496;674082.4958;-674082.4958;0.796230817;796.2308175;-0.796230817;796230.8175;-796230.8175;0.45731309;457.3130897;-0.45731309;457313.0897;-457313.0897;0.035072257;35.07225713;-0.035072257;35072.25713;-35072.25713;0.122753764;122.7537635;-0.122753764;122753.7635;-122753.7635;0.247519961;247.519961;-0.247519961;247519.961;-247519.961;0.322072789;322.0727886;-0.322072789;322072.7886;-322072.7886;0.821967956;821.9679565;-0.821967956;821967.9565;-821967.9565
182.779999;188.759995;199.520004;182.75;196.940002;5297600;193.070002;0.010802419;0.000292169;7.738777587;1.709296225;0.234;0.339782915;339.7829151;-0.339782915;1;0;0.085340518;85.340518;-0.085340518;85340.518;-85340.518;0.715701449;715.7014491;-0.715701449;715701.4491;-715701.4491;0.26372679;263.7267903;-0.26372679;263726.7903;-263726.7903;0.745123912;745.1239116;-0.745123912;745123.9116;-745123.9116;0.049071368;49.07136797;-0.049071368;49071.36797;-49071.36797;0.054463908;54.46390806;-0.054463908;54463.90806;-54463.90806;0.686185411;686.1854113;-0.686185411;686185.4113;-686185.4113;0.535355421;535.3554205;-0.535355421;535355.4205;-535355.4205
173.479996;192.419998;193.119995;180.229996;182.779999;5773600;185.3766633;-0.039847406;0.000116692;-4.550894928;1.080241869;0.234;0.025805747;25.80574701;-0.025805747;1;0;0.88110977;881.1097703;-0.88110977;881109.7703;-881109.7703;0.328915646;328.9156456;-0.328915646;328915.6456;-328915.6456;0.734939889;734.9398894;-0.734939889;734939.8894;-734939.8894;0.097433382;97.43338244;-0.097433382;97433.38244;-97433.38244;0.517349927;517.3499267;-0.517349927;517349.9267;-517349.9267;0.282088046;282.0880464;-0.282088046;282088.0464;-282088.0464;0.97342218;973.4221797;-0.97342218;973422.1797;-973422.1797;0.398305369;398.305369;-0.398305369;398305.369;-398305.369
175.330002;183.589996;183.940002;170.179993;173.479996;7931400;175.8666637;-0.051300954;0.001587816;4.787906477;3.984740554;0.234;0.474228744;474.2287437;-0.474228744;1;0;0.769293154;769.2931544;-0.769293154;769293.1544;-769293.1544;0.606449539;606.4495387;-0.606449539;606449.5387;-606449.5387;0.136360886;136.3608862;-0.136360886;136360.8862;-136360.8862;0.581882211;581.8822112;-0.581882211;581882.2112;-581882.2112;0.056095845;56.09584535;-0.056095845;56095.84535;-56095.84535;0.613485642;613.4856417;-0.613485642;613485.6417;-613485.6417;0.01033372;10.33371954;-0.01033372;10333.71954;-10333.71954;0.690903687;690.903687;-0.690903687;690903.687;-690903.687
162.600006;170.699997;175.979996;166.990005;175.330002;4363900;172.7666677;-0.017626968;0.002631788;5.82203144;5.130095394;0.234;0.30953687;309.5368695;-0.30953687;1;0;0.322570606;322.5706063;-0.322570606;322570.6063;-322570.6063;0.107819813;107.819813;-0.107819813;107819.813;-107819.813;0.816287178;816.2871781;-0.816287178;816287.1781;-816287.1781;0.983017952;983.0179517;-0.983017952;983017.9517;-983017.9517;0.632263881;632.2638813;-0.632263881;632263.8813;-632263.8813;0.161074086;161.0740863;-0.161074086;161074.0863;-161074.0863;0.772049552;772.0495517;-0.772049552;772049.5517;-772049.5517;0.570138937;570.1389371;-0.570138937;570138.9371;-570138.9371
147.990005;171.300003;173;157.740005;162.600006;9437600;164.4466703;-0.048157422;0.00031071;0.612657243;1.76269677;0.234;0.947771007;947.7710075;-0.947771007;1;0;0.580438375;580.4383748;-0.580438375;580438.3748;-580438.3748;0.617167667;617.1676666;-0.617167667;617167.6666;-617167.6666;0.884752057;884.7520567;-0.884752057;884752.0567;-884752.0567;0.955698968;955.6989682;-0.955698968;955698.9682;-955698.9682;0.768961734;768.961734;-0.768961734;768961.734;-768961.734;0.99881576;998.81576;-0.99881576;998815.76;-998815.76;0.761729037;761.7290367;-0.761729037;761729.0367;-761729.0367;0.167238177;167.2381773;-0.167238177;167238.1773;-167238.1773
148.25;157.100006;157.149994;146;147.990005;9313000;150.3799997;-0.085539407;0.002319137;2.911511734;4.815742206;0.234;0.186348423;186.3484231;-0.186348423;1;0;0.176013028;176.0130283;-0.176013028;176013.0283;-176013.0283;0.773890373;773.8903727;-0.773890373;773890.3727;-773890.3727;0.310912314;310.9123141;-0.310912314;310912.3141;-310912.3141;0.501645354;501.6453541;-0.501645354;501645.3541;-501645.3541;0.007500097;7.50009663;-0.007500097;7500.09663;-7500.09663;0.312449837;312.4498366;-0.312449837;312449.8366;-312449.8366;0.19526179;195.2617905;-0.19526179;195261.7905;-195261.7905;0.007896548;7.896547788;-0.007896548;7896.547788;-7896.547788
143.669998;142.320007;159.789993;141.050003;148.25;8575100;149.6966653;-0.004544051;0.00731699;4.914734237;8.553940702;0.234;0.181767238;181.767238;-0.181767238;1;0;0.236175529;236.1755292;-0.236175529;236175.5292;-236175.5292;0.464040404;464.0404042;-0.464040404;464040.4042;-464040.4042;0.363906988;363.9069879;-0.363906988;363906.9879;-363906.9879;0.29940178;299.4017802;-0.29940178;299401.7802;-299401.7802;0.197969859;197.9698586;-0.197969859;197969.8586;-197969.8586;0.538788374;538.7883738;-0.538788374;538788.3738;-538788.3738;0.701157876;701.1578758;-0.701157876;701157.8758;-701157.8758;0.094078177;94.07817657;-0.094078177;94078.17657;-94078.17657
150.470001;150.5;154.970001;141.740005;143.669998;10406500;146.7933347;-0.019394758;2.06484E-05;-7.429360636;0.454405064;0.234;0.845471282;845.4712822;-0.845471282;1;0;0.125940722;125.9407225;-0.125940722;125940.7225;-125940.7225;0.644444394;644.4443935;-0.644444394;644444.3935;-644444.3935;0.093197092;93.19709179;-0.093197092;93197.09179;-93197.09179;0.529451086;529.4510864;-0.529451086;529451.0864;-529451.0864;0.904002228;904.0022279;-0.904002228;904002.2279;-904002.2279;0.297983913;297.9839133;-0.297983913;297983.9133;-297983.9133;0.139160164;139.1601639;-0.139160164;139160.1639;-139160.1639;0.281602775;281.6027752;-0.281602775;281602.7752;-281602.7752
151.039993;152;163.259995;147;150.470001;14252400;153.5766653;0.046210073;0.000376157;2.208692328;1.939475846;0.234;0.019890954;19.8909541;-0.019890954;1;0;0.550107802;550.107802;-0.550107802;550107.802;-550107.802;0.378820938;378.8209383;-0.378820938;378820.9383;-378820.9383;0.28463181;284.6318102;-0.28463181;284631.8102;-284631.8102;0.257256118;257.2561184;-0.257256118;257256.1184;-257256.1184;0.779975114;779.9751138;-0.779975114;779975.1138;-779975.1138;0.770178755;770.1787547;-0.770178755;770178.7547;-770178.7547;0.906452341;906.4523411;-0.906452341;906452.3411;-906452.3411;0.000386547;0.386546792;-0.000386547;386.5467921;-386.5467921
155.169998;155;157.009995;143.699997;151.039993;7235800;150.5833283;-0.019490832;0.002135371;5.971210247;4.62100727;0.234;0.952369027;952.3690274;-0.952369027;1;0;0.785971502;785.9715018;-0.785971502;785971.5018;-785971.5018;0.637525061;637.5250612;-0.637525061;637525.0612;-637525.0612;0.870274535;870.2745352;-0.870274535;870274.5352;-870274.5352;0.629151672;629.151672;-0.629151672;629151.672;-629151.672;0.516703213;516.7032126;-0.516703213;516703.2126;-516703.2126;0.625164693;625.1646933;-0.625164693;625164.6933;-625164.6933;0.097476797;97.4767965;-0.097476797;97476.7965;-97476.7965;0.721966295;721.9662945;-0.721966295;721966.2945;-721966.2945
168.679993;158.699997;162.949997;154.110001;155.169998;5593800;157.4099987;0.045334835;0.000379893;2.465546763;1.949083211;0.234;0.777114244;777.114244;-0.777114244;1;0;0.348222799;348.2227986;-0.348222799;348222.7986;-348222.7986;0.018243435;18.24343527;-0.018243435;18243.43527;-18243.43527;0.984651917;984.6519173;-0.984651917;984651.9173;-984651.9173;0.293729201;293.7292009;-0.293729201;293729.2009;-293729.2009;0.037952827;37.9528268;-0.037952827;37952.8268;-37952.8268;0.963449865;963.4498649;-0.963449865;963449.8649;-963449.8649;0.546414307;546.4143074;-0.546414307;546414.3074;-546414.3074;0.284004202;284.0042022;-0.284004202;284004.2022;-284004.2022
166.770004;159;169.339996;156.679993;168.679993;5825200;164.899994;0.047582716;0.002055247;5.085732588;4.533483493;0.234;0.427002859;427.0028589;-0.427002859;1;0;0.616414633;616.4146335;-0.616414633;616414.6335;-616414.6335;0.850495338;850.4953384;-0.850495338;850495.3384;-850495.3384;0.434624161;434.6241607;-0.434624161;434624.1607;-434624.1607;0.511329522;511.3295224;-0.511329522;511329.5224;-511329.5224;0.566137304;566.1373041;-0.566137304;566137.3041;-566137.3041;0.700081391;700.0813908;-0.700081391;700081.3908;-700081.3908;0.941224403;941.2244031;-0.941224403;941224.4031;-941224.4031;0.900467968;900.4679677;-0.900467968;900467.9677;-900467.9677
